,0
16186,3.9425
16187,6.27607106782
16188,5.4975
16189,5.70810869838
16190,2.395
16191,5.4125
16192,6.56491958121
16193,6.99746527778
16194,7.77442592593
16195,3.6275
16196,5.52
16197,5.52
16198,5.86507556659
16199,4.515
16200,6.25
16201,6.4775
16202,6.01532289556
16203,5.47972222222
16204,7.66736747965
16205,3.565
16206,6.94246124031
16207,7.17174821927
16208,5.0625
16209,6.68
16210,4.305
16211,6.50723684211
16212,7.18729591837
16213,7.54960295796
16214,5.47
16215,3.2225
16216,7.04450067641
16217,4.07
16218,7.02990242079
16219,5.8775
16220,7.07936886694
16221,4.885
16222,6.3375
16223,5.0675
16224,5.52492068879
16225,2.7175
16226,5.7475
16227,7.57981903785
16228,4.81532
16229,5.38
16230,4.3325
16231,7.2599538162
16232,2.7825
16233,2.22
16234,7.2425
16235,6.94817258275
16236,5.88435082873
16237,5.1525
16238,2.535
16239,5.6725
16240,4.3175
16241,3.6825
16242,6.44024789663
16243,4.31009259259
16244,6.7515544395
16245,7.22249745864
16246,6.97456975024
16247,6.29095744681
16248,7.21471497359
16249,7.90033240512
16250,6.32008368201
16251,7.90681843714
16252,7.14966721023
16253,3.39
16254,2.6425
16255,7.0418690617
16256,6.11248466258
16257,7.2011426009
16258,3.1225
16259,6.7059725743
16260,3.925
16261,7.11888020833
16262,7.57287475397
16263,7.6312257456
16264,4.6825
16265,5.68
16266,7.65444940476
16267,3.385
16268,7.17
16269,5.39254716981
16270,5.4680862069
16271,3.1225
16272,3.6825
16273,2.8925
16274,5.29491071429
16275,4.22
16276,5.25
16277,3.49
16278,6.43979166667
16279,4.525
16280,5.5825
16281,7.33868491066
16282,1.6375
16283,6.145
16284,5.0125
16285,6.105
16286,3.6775
16287,7.20113310296
16288,5.4675
16289,5.045
16290,7.35508616712
16291,7.0625
16292,6.65436655656
16293,6.49093372549
16294,1.835
16295,4.53
16296,3.5075
16297,4.6
16298,7.95065866039
16299,7.605
16300,6.78655113636
16301,3.9825
16302,4.26
16303,4.85869318182
16304,7.5782899305
16305,6.8975
16306,6.1725
16307,6.2219379845
16308,5.5875
16309,7.65758862302
16310,7.59751279611
16311,7.83174715289
16312,4.26
16313,2.64
16314,4.085
16315,6.9102607725
16316,7.57993163608
16317,4.5825
16318,4.5325
16319,6.48350271739
16320,6.7975
16321,6.0646932796
16322,7.3992964406
16323,6.52993421053
16324,4.88694014501
16325,7.77822092501
16326,1.58
16327,7.6031218435
16328,2.17
16329,6.085
16330,6.42287698413
16331,6.29760734656
16332,4.8525
16333,3.415
16334,6.76131820132
16335,5.765
16336,5.98103360082
16337,5.84
16338,7.03500021072
16339,7.13378916079
16340,4.8279
16341,7.025
16342,7.06
16343,2.49
16344,3.705
16345,4.0475
16346,6.8525
16347,5.15
16348,5.085
16349,5.235
16350,5.59351527861
16351,7.3225163321
16352,7.9842091261
16353,7.24424646919
16354,7.90370335526
16355,7.28439076158
16356,7.70463525199
16357,5.24855263158
16358,4.24
16359,3.4975
16360,4.85
16361,5.335
16362,5.32
16363,4.48
16364,7.2315766718
16365,6.90388811112
16366,7.8745980398
16367,7.21600619715
16368,5.91772569444
16369,3.9375
16370,5.88063844086
16371,4.605
16372,3.875
16373,6.38915429424
16374,3.7875
16375,7.44531621066
16376,5.97
16377,7.69224687509
16378,5.9925
16379,4.2975
16380,7.51711379248
16381,5.675
16382,6.4725
16383,2.8375
16384,6.54421399348
16385,4.7175
16386,6.50745762712
16387,7.09388555841
16388,7.37003825377
16389,5.23
16390,4.9875
16391,6.47
16392,3.6625
16393,7.11760060374
16394,7.38778880061
16395,5.8575
16396,3.945
16397,7.075
16398,7.27718945794
16399,5.1769228333
16400,6.43049831081
16401,4.93
16402,6.97621607207
16403,2.4125
16404,7.5459631469
16405,6.04
16406,6.175
16407,7.26637613847
16408,5.83768518519
16409,4.94504807692
16410,6.5525
16411,7.40687168691
16412,3.525
16413,6.48850969329
16414,4.8025
16415,7.25779783616
16416,5.27
16417,5.93545454545
16418,4.1325
16419,7.0454804365
16420,3.5675
16421,6.44264486855
16422,6.17689338235
16423,7.14611310469
16424,5.25
16425,4.8225
16426,7.29588993916
16427,1.8775
16428,7.89951690398
16429,6.34
16430,6.9275
16431,6.0275
16432,5.08282
16433,3.94
16434,6.6270014881
16435,4.145
16436,6.18784311735
16437,6.600810628
16438,5.9525
16439,2.675
16440,5.545
16441,7.20962079805
16442,5.97
16443,4.8025
16444,6.00255333233
16445,2.515
16446,5.29194318182
16447,7.28962406954
16448,5.35
16449,6.185
16450,6.55
16451,4.7575
16452,5.9925
16453,7.96754498171
16454,5.62
16455,2.3675
16456,2.5025
16457,5.75984932779
16458,2.1825
16459,6.91975487243
16460,7.14718822254
16461,7.46248351416
16462,3.2325
16463,7.23957804433
16464,5.17521929825
16465,1.865
16466,6.64203421787
16467,6.8555
16468,5.4525
16469,2.17
16470,6.70925438596
16471,4.4325
16472,7.74665265284
16473,4.9075
16474,6.22
16475,7.16933313156
16476,5.8999537037
16477,7.77164885635
16478,5.67
16479,5.5025
16480,3.1175
16481,6.51234848485
16482,3.9675
16483,3.3575
16484,3.3275
16485,5.83936397059
16486,5.9875
16487,5.4425
16488,5.906475
16489,7.11139426434
16490,5.8255801534
16491,7.65208020289
16492,4.1225
16493,7.58968547562
16494,5.14539977477
16495,6.82211864407
16496,6.8725
16497,4.8875
16498,7.97477390341
16499,7.37654580253
16500,5.1475
16501,5.1575
16502,7.59932099346
16503,7.05174393375
16504,4.7775
16505,6.87233910891
16506,4.78019230769
16507,7.38225414575
16508,5.44
16509,3.2275
16510,2.6775
16511,4.52
16512,7.92440027213
16513,7.62019601712
16514,5.90456878967
16515,5.54746794872
16516,3.295
16517,4.86
16518,4.5244
16519,6.5375
16520,6.47974358974
16521,3.0625
16522,6.67991525424
16523,6.8075
16524,5.215
16525,6.3275
16526,5.465
16527,6.715
16528,6.65982610435
16529,4.9225
16530,4.7025
16531,6.26254470618
16532,3.575
16533,4.4725
16534,7.42221393993
16535,7.2175
16536,5.1975
16537,5.78516666667
16538,5.4725
16539,5.4775
16540,6.15694330711
16541,3.7475
16542,7.37199387802
16543,4.2
16544,4.8175
16545,6.92427219767
16546,7.08143804047
16547,7.26461309524
16548,4.96235074627
16549,7.43847138006
16550,7.34103116379
16551,6.1060041642
16552,5.25197368421
16553,4.79
16554,2.275
16555,7.29300106838
16556,6.3575
16557,6.76092307692
16558,2.7525
16559,5.9985
16560,4.32530701754
16561,7.46557308511
16562,4.52
16563,7.9300464646
16564,6.74966758866
16565,5.9275
16566,6.075
16567,6.4045
16568,4.9475
16569,2.86
16570,5.86808206362
16571,4.1875
16572,4.289875
16573,6.181875
16574,7.27601138785
16575,6.715
16576,4.77
16577,7.57688430058
16578,6.89611111111
16579,4.4
16580,7.39543377301
16581,5.6625
16582,4.4048
16583,5.3325
16584,7.72789257065
16585,3.615
16586,4.2525
16587,7.60944140499
16588,7.86429761312
16589,5.58
16590,6.07441326531
16591,7.31028987811
16592,7.50697592675
16593,5.94680639098
16594,6.1473828125
16595,6.51166666667
16596,7.11147064835
16597,5.4172
16598,4.0375
16599,5.41
16600,7.74301234329
16601,5.7975
16602,7.61027782603
16603,3.435
16604,6.65973140129
16605,4.68
16606,7.71162263657
16607,6.2825
16608,4.82001676784
16609,2.6275
16610,4.45890740741
16611,7.37736824749
16612,3.66
16613,7.21962082369
16614,4.9325
16615,3.98
16616,7.21243710692
16617,5.61740384615
16618,6.155
16619,4.36
16620,5.8825
16621,5.57475746269
16622,4.035
16623,5.1425
16624,7.77807649771
16625,5.12
16626,6.83587160222
16627,7.40093441898
16628,6.97264790577
16629,5.5125
16630,7.43913363587
16631,7.12756095332
16632,7.75910986144
16633,2.8875
16634,3.5425
16635,3.765
16636,4.2125
16637,6.0075
16638,5.0725
16639,7.86697444443
16640,7.0494188242
16641,4.7275
16642,2.225
16643,7.33159263835
16644,7.70873569485
16645,6.6548015873
16646,5.349375
16647,5.69
16648,2.5825
16649,7.52314191854
16650,5.06
16651,6.51777678571
16652,5.9225
16653,7.60521725716
16654,4.77222222222
16655,7.12869952793
16656,7.10901660806
16657,6.0975
16658,5.845
16659,4.7825
16660,2.1075
16661,3.575
16662,7.2954842813
16663,6.72411377909
16664,6.89238013699
16665,7.62140076481
16666,4.0575
16667,7.19474755064
16668,7.5781892817
16669,4.985
16670,5.86
16671,4.2325
16672,3.4075
16673,5.24793103448
16674,3.32
16675,6.85734375
16676,7.22441664161
16677,5.9225
16678,5.475
16679,7.08722273394
16680,5.845
16681,4.1525
16682,2.9425
16683,4.89
16684,7.77710428138
16685,6.83731661142
16686,6.13373697917
16687,3.645
16688,6.90984704462
16689,5.9375
16690,4.8475
16691,7.3125
16692,6.788125
16693,6.96241852113
16694,6.88289491713
16695,6.3975
16696,6.5125
16697,4.595
16698,4.63
16699,2.3675
16700,7.24523436708
16701,6.3625
16702,6.7675
16703,5.195
16704,3.3675
16705,2.5575
16706,6.0025
16707,5.96
16708,2.8175
16709,7.78290165294
16710,5.28
16711,7.92574150413
16712,4.5625
16713,1.6725
16714,7.32847688795
16715,5.69504564489
16716,6.62
16717,6.58789075911
16718,4.16
16719,6.15
16720,6.97997816594
16721,3.3
16722,2.4675
16723,6.16
16724,7.14188775764
16725,6.03456836717
16726,4.825
16727,5.0075
16728,4.63
16729,5.7225
16730,5.455
16731,4.715
16732,7.87197072351
16733,5.8075
16734,7.75573991669
16735,7.86985532101
16736,6.80100958459
16737,4.24
16738,7.43760680146
16739,7.50250226213
16740,6.0160310761
16741,6.105
16742,4.9
16743,3.475
16744,6.66315917961
16745,3.6875
16746,4.645
16747,6.88001769804
16748,4.0625
16749,6.64636138252
16750,5.2875
16751,5.7
16752,6.90380880632
16753,6.03012195122
16754,4.685
16755,7.30718085106
16756,7.6921691214
16757,5.21
16758,4.0025
16759,2.5775
16760,6.36600305533
16761,6.78245098039
16762,3.2725
16763,6.41074404762
16764,1.8975
16765,5.0075
16766,5.295
16767,3.355
16768,3.3375
16769,4.7775
16770,1.5425
16771,5.7749137931
16772,7.34595048941
16773,7.05554757883
16774,4.5575
16775,3.4425
16776,6.01977777778
16777,5.5375
16778,6.5825
16779,6.3965
16780,7.02585484206
16781,5.58089467434
16782,5.3675
16783,5.3375
16784,3.6825
16785,6.26572647056
16786,6.53326068806
16787,4.8725
16788,7.71520432401
16789,6.89439182629
16790,7.06428456402
16791,6.2027244898
16792,7.7421875
16793,4.6
16794,3.88
16795,6.43945285108
16796,5.05
16797,7.90433711547
16798,2.0625
16799,4.045
16800,7.04996100885
16801,5.46571428571
16802,5.995
16803,6.5475
16804,6.81555665096
16805,2.6025
16806,7.16587906504
16807,7.08
16808,3.25
16809,7.11944149189
16810,5.015
16811,2.7375
16812,5.32796875
16813,7.26049262391
16814,6.87016987585
16815,6.82734467925
16816,3.615
16817,7.21477271391
16818,4.635
16819,6.62666782096
16820,5.275
16821,6.50666666667
16822,5.9975
16823,7.7939892
16824,4.8875
16825,4.1225
16826,7.35542551217
16827,7.9025260532
16828,5.57
16829,6.0175
16830,6.19552631579
16831,4.9525
16832,4.7525
16833,2.9875
16834,5.3575
16835,2.7475
16836,6.3
16837,2.4275
16838,5.34
16839,6.96391787002
16840,7.1369342072
16841,3.1975
16842,7.59128551595
16843,7.84119966143
16844,4.5775
16845,6.83811789215
16846,5.3475
16847,7.85351516391
16848,6.8175
16849,6.9725
16850,7.82475345724
16851,6.70789998787
16852,6.59954613095
16853,6.6944954955
16854,5.49239130435
16855,7.45019529134
16856,2.85
16857,6.2475
16858,4.065
16859,3.9
16860,5.11
16861,5.3275
16862,7.69547246028
16863,5.25
16864,5.1225
16865,6.9075
16866,3.015
16867,7.22550562269
16868,4.92258209477
16869,7.59605382245
16870,6.16
16871,5.9775
16872,4.2375
16873,3.2025
16874,6.78490740741
16875,7.36517550079
16876,6.81624084249
16877,6.59909032634
16878,6.195
16879,4.48
16880,6.033307622
16881,5.7725
16882,3.6875
16883,7.15906476231
16884,3.87
16885,6.11
16886,3.77
16887,6.98567788722
16888,4.83502380952
16889,7.84183546834
16890,4.480078125
16891,5.2875
16892,5.74
16893,4.3325
16894,5.15386743774
16895,7.12662263978
16896,5.98142602375
16897,3.425
16898,3.3825
16899,7.37115264384
16900,4.25
16901,6.11092276423
16902,2.1875
16903,6.95243421053
16904,4.9775
16905,3.2225
16906,4.0325
16907,3.5725
16908,4.7975
16909,7.26690709832
16910,5.20947916667
16911,4.6375
16912,4.28
16913,7.43376573789
16914,7.08037288136
16915,4.935
16916,3.23
16917,6.89275453796
16918,4.835
16919,4.3425
16920,7.47002339876
16921,6.11150415282
16922,7.0109742738
16923,5.91319527331
16924,6.81630388867
16925,7.85209326841
16926,7.54076464786
16927,3.5775
16928,6.165625
16929,3.685
16930,4.03
16931,6.21253409091
16932,6.90946642575
16933,5.99680737235
16934,5.6675
16935,6.66696428571
16936,5.055
16937,7.30157773192
16938,3.12
16939,5.9225
16940,3.56
16941,5.96181625077
16942,6.72215277778
16943,2.885
16944,7.23623725318
16945,4.05
16946,1.9375
16947,7.22269353741
16948,6.40495412844
16949,6.45176470588
16950,5.9075
16951,4.6825
16952,6.606637612
16953,6.21838892371
16954,7.22388157895
16955,1.5175
16956,6.94918356788
16957,5.02
16958,6.11941725129
16959,4.4325
16960,5.97746527778
16961,6.5725
16962,7.12561312752
16963,5.89592579828
16964,6.48
16965,7.05427047566
16966,6.824875
16967,2.4725
16968,7.08976379766
16969,6.18498341467
16970,6.93446609219
16971,5.7475
16972,6.3225
16973,5.5775
16974,7.00616198471
16975,4.7225
16976,3.565
16977,7.035
16978,7.28949609337
16979,4.84708333333
16980,3.0375
16981,7.88216883902
16982,5.86757100721
16983,6.18725
16984,6.2275
16985,4.905
16986,4.965
16987,4.8675
16988,3.025
16989,6.58364524657
16990,6.67
16991,3.465
16992,6.9275
16993,6.515
16994,5.04
16995,5.8775
16996,6.26
16997,7.76416829454
16998,3.975
16999,7.39546148065
17000,3.52
17001,5.62
17002,7.66155858236
17003,6.405
17004,2.515
17005,4.1725
17006,7.7334275772
17007,2.4225
17008,4.69790865385
17009,2.4775
17010,2.795
17011,3.7775
17012,6.96916666667
17013,7.82692666085
17014,3.8675
17015,6.845
17016,7.63314290395
17017,4.13
17018,5.17
17019,5.75185082873
17020,6.21916363743
17021,7.63775896405
17022,4.625
17023,6.48573697479
17024,6.50905979125
17025,4.8325
17026,6.3075
17027,3.4775
17028,3.26
17029,7.61890305929
17030,4.755
17031,7.07195793979
17032,3.7175
17033,7.44522022859
17034,4.645
17035,7.68575719011
17036,3.5425
17037,7.78086792641
17038,6.009375
17039,3.7375
17040,5.005
17041,5.7375
17042,5.86
17043,5.61
17044,4.7875
17045,3.7025
17046,5.65
17047,4.5475
17048,6.72044832827
17049,6.69904499151
17050,7.41633731462
17051,7.65170760645
17052,5.67
17053,3.33
17054,5.94240894963
17055,7.21040768639
17056,6.71728828993
17057,5.98817889953
17058,6.60868139521
17059,7.37560033565
17060,7.95907251168
17061,4.315
17062,4.69502857143
17063,6.77919876133
17064,4.835
17065,7.15765661079
17066,6.27485887097
17067,7.75821292473
17068,7.10885135135
17069,3.225
17070,5.20507575758
17071,6.19465764998
17072,5.90753276336
17073,6.55964927623
17074,5.35491477273
17075,7.3374057971
17076,6.36021740363
17077,2.4
17078,5.90583333333
17079,5.5375
17080,7.79498454405
17081,5.765
17082,7.11789543826
17083,7.57435589542
17084,5.79990196078
17085,7.88718526202
17086,5.9675
17087,7.05489795918
17088,5.6426982823
17089,6.485
17090,7.31480961769
17091,6.89895574167
17092,7.81464686445
17093,4.925
17094,5.92022146427
17095,7.32765346282
17096,5.60478346457
17097,6.8975
17098,4.98
17099,4.66
17100,4.835
17101,5.94
17102,5.29494897959
17103,5.947625
17104,7.45628678696
17105,4.945
17106,7.01
17107,5.59
17108,6.2125
17109,6.825
17110,5.91200466954
17111,1.6825
17112,4.1475
17113,2.12
17114,4.75
17115,5.5525
17116,3.815
17117,3.3725
17118,7.12061631204
17119,6.3975
17120,7.64747167354
17121,5.9851171875
17122,6.05482432432
17123,7.38392251394
17124,6.22011682312
17125,4.705
17126,7.01157845063
17127,7.09856157358
17128,7.78067822196
17129,2.77
17130,3.995
17131,5.36625
17132,7.49109489935
17133,4.3025
17134,4.7925
17135,6.5825
17136,5.78989811623
17137,3.3275
17138,5.1675
17139,7.16978960114
17140,6.2975
17141,4.6925
17142,7.85759438567
17143,3.9675
17144,7.53054092614
17145,5.88751644737
17146,5.41883181126
17147,6.10060090315
17148,7.59326849877
17149,5.45246710526
17150,5.3725
17151,5.7675
17152,7.93780361034
17153,5.2675
17154,5.1225
17155,5.4375
17156,5.70723214286
17157,3.355
17158,4.4375
17159,6.47102536232
17160,7.92343644218
17161,7.67061801042
17162,5.72285167914
17163,6.8875
17164,7.22856131797
17165,6.5291025641
17166,7.81841622558
17167,6.50737603306
17168,3.655
17169,7.1625
17170,4.9075
17171,6.59637393162
17172,7.12447721668
17173,7.53771499463
17174,5.6125
17175,7.38602993784
17176,5.9470620438
17177,2.625
17178,5.37
17179,5.7725
17180,5.295
17181,4.9825
17182,6.88540545787
17183,5.84184684685
17184,7.33241598138
17185,5.4874795958
17186,4.8125
17187,7.8565601124
17188,4.9425
17189,7.32490896913
17190,7.041511538
17191,5.8925
17192,6.88638888889
17193,6.98460526316
17194,4.05
17195,6.7222948092
17196,4.4425
17197,7.56167163738
17198,7.34692594389
17199,3.8025
17200,7.435
17201,7.82363418202
17202,3.865
17203,7.62380541461
17204,2.615
17205,4.73
17206,7.9023507039
17207,4.2875
17208,2.5875
17209,2.6875
17210,4.02759541985
17211,7.47
17212,7.66482217447
17213,4.8075
17214,7.04309006486
17215,7.385
17216,4.0775
17217,3.345
17218,5.83
17219,5.1575
17220,7.74366110897
17221,7.42645300209
17222,4.7425
17223,5.32420833333
17224,7.2475
17225,4.08
17226,7.0387582383
17227,5.43439189189
17228,4.5325
17229,2.87
17230,5.24
17231,7.64382708837
17232,4.67481132075
17233,7.26689542273
17234,6.7671969697
17235,6.75726237125
17236,7.80772822186
17237,4.7625
17238,2.345
17239,3.755
17240,5.355
17241,6.03833333333
17242,7.53096500493
17243,7.70041431502
17244,6.1825
17245,4.0675
17246,5.51255178116
17247,5.3325
17248,7.78513819928
17249,5.1925
17250,3.605
17251,4.095
17252,4.68
17253,5.8475
17254,6.7525
17255,4.6675
17256,4.3775
17257,3.94
17258,6.4924
17259,7.12817675026
17260,5.385
17261,2.42
17262,7.58443402082
17263,7.71278542451
17264,7.19021974418
17265,7.94477631645
17266,2.095
17267,6.1525
17268,7.5508022699
17269,6.835
17270,5.165
17271,2.9625
17272,2.0
17273,7.01496937419
17274,2.9625
17275,7.34110683063
17276,6.07851416111
17277,6.41
17278,3.58
17279,4.67539160401
17280,7.14451402853
17281,7.30915962992
17282,4.33
17283,4.1
17284,3.7175
17285,3.16
17286,3.5325
17287,6.52744252874
17288,3.8325
17289,5.05
17290,5.50152777778
17291,4.5325
17292,5.74
17293,7.38594412739
17294,4.8075
17295,3.695
17296,5.195
17297,6.15528608291
17298,5.4525
17299,5.1625
17300,7.07192571361
17301,4.1525
17302,6.37998663486
17303,7.29305078374
17304,6.1675
17305,5.48754237288
17306,3.3775
17307,6.5
17308,7.73788895235
17309,7.30277330727
17310,5.84490920519
17311,2.2075
17312,7.40429964637
17313,6.43
17314,2.1925
17315,5.21993480516
17316,6.89259760072
17317,7.61760868014
17318,5.93508778352
17319,5.9425
17320,7.61278865259
17321,4.9125
17322,5.80169642857
17323,4.1725
17324,5.7025
17325,6.97166666667
17326,6.2
17327,5.77961894587
17328,7.82456694995
17329,5.985
17330,5.17520408163
17331,6.44999133214
17332,6.59
17333,4.9025
17334,3.6
17335,5.7325
17336,6.37160603291
17337,3.48
17338,1.8725
17339,6.886875
17340,6.89
17341,6.56987179487
17342,3.6725
17343,4.89
17344,5.618
17345,7.95011939289
17346,3.1275
17347,3.71
17348,4.395
17349,3.285
17350,5.9075
17351,6.34236111111
17352,7.92424150858
17353,6.414
17354,6.27
17355,7.93081390324
17356,7.435
17357,7.1375
17358,7.74089064895
17359,4.44
17360,3.9575
17361,4.275
17362,6.7975
17363,7.93288408631
17364,6.3912311413
17365,4.5625
17366,7.31836188002
17367,7.76414085595
17368,3.5625
17369,7.35
17370,7.04
17371,7.97571123774
17372,5.7175
17373,5.9475
17374,7.83628460604
17375,7.49905245183
17376,7.61490331923
17377,7.51483795541
17378,7.0498783455
17379,5.55005952381
17380,6.8374375
17381,4.54
17382,2.225
17383,6.46
17384,7.90225023515
17385,2.4925
17386,4.94714285714
17387,4.4225
17388,3.5225
17389,5.71
17390,7.4351732023
17391,5.0225
17392,3.34
17393,4.42
17394,5.55
17395,7.68631744267
17396,6.1825
17397,6.69413203543
17398,5.23244402985
17399,5.42676984127
17400,7.92594214994
17401,6.96447172619
17402,7.44474100283
17403,3.5775
17404,4.52
17405,4.3
17406,4.085
17407,5.83
17408,7.17530664517
17409,6.89063607179
17410,6.62
17411,6.92227826207
17412,3.995
17413,2.475
17414,4.1575
17415,7.4
17416,3.53
17417,2.7025
17418,4.4775
17419,6.36
17420,4.5125
17421,4.77
17422,7.85196452861
17423,5.35292857143
17424,3.345
17425,7.50662964521
17426,4.755
17427,3.26
17428,3.345
17429,6.06599842409
17430,6.0575
17431,6.30022727273
17432,7.96034460788
17433,7.70136065399
17434,2.455
17435,3.745
17436,5.68738095238
17437,3.615
17438,5.72515384615
17439,7.79753278196
17440,3.0525
17441,5.25
17442,5.6025
17443,6.8025
17444,7.21096973572
17445,6.33722222222
17446,7.03346862674
17447,5.8675
17448,2.99
17449,3.72
17450,6.16487012987
17451,2.35
17452,4.7425
17453,6.78664913793
17454,5.2025
17455,6.92343122897
17456,4.9675
17457,3.085
17458,7.90855120071
17459,6.34819978632
17460,3.9475
17461,5.18
17462,3.1
17463,4.0525
17464,5.67225
17465,6.1475
17466,6.73296720669
17467,5.68
17468,4.87
17469,3.33
17470,5.75
17471,7.34359683048
17472,3.235
17473,4.595
17474,4.0125
17475,5.5825
17476,7.33238210521
17477,4.8475
17478,2.21
17479,4.095
17480,5.6325
17481,6.70308823529
17482,6.58562529523
17483,3.76
17484,6.73203220731
17485,6.52
17486,2.3
17487,7.385
17488,3.6875
17489,6.09498859226
17490,4.52
17491,5.815
17492,6.14
17493,4.075
17494,5.62
17495,2.665
17496,5.02
17497,1.3125
17498,7.42580885796
17499,4.4275
17500,7.05961111111
17501,6.66851821862
17502,4.5625
17503,3.4325
17504,3.4275
17505,6.54313661611
17506,6.60604166667
17507,7.70585657112
17508,7.37649711974
17509,5.7325
17510,3.9075
17511,5.15689320637
17512,2.1475
17513,4.515
17514,7.39415659261
17515,4.735
17516,4.7075
17517,5.9425
17518,6.99709781252
17519,6.35993670886
17520,5.4325
17521,2.7425
17522,3.745
17523,5.0
17524,6.88005788177
17525,4.755
17526,6.01685082873
17527,7.37006462585
17528,4.3050390625
17529,4.835
17530,7.31634434633
17531,7.06581074334
17532,5.745
17533,4.2675
17534,7.68050867544
17535,5.74036560078
17536,7.77821939124
17537,4.255
17538,5.4325
17539,4.785
17540,6.6525
17541,4.9575
17542,7.48961831549
17543,5.5475
17544,7.37265585623
17545,6.408
17546,7.37382042631
17547,5.475
17548,7.08453238661
17549,6.35626785714
17550,4.6275
17551,7.2980797527
17552,6.34471407253
17553,6.47494136273
17554,6.32496153846
17555,7.37212770554
17556,5.29237654321
17557,6.90266214107
17558,6.66919117647
17559,5.2125
17560,3.7075
17561,5.5425
17562,4.865
17563,5.84378625541
17564,4.275
17565,7.53845844429
17566,7.40805223131
17567,7.86072991907
17568,5.22732954545
17569,2.2375
17570,6.2625
17571,6.01883392487
17572,5.29059753993
17573,7.39176899481
17574,6.005
17575,5.4975
17576,7.00745714286
17577,4.6225
17578,3.855
17579,1.995
17580,5.285
17581,7.66155193039
17582,2.7825
17583,6.0125
17584,4.86
17585,7.47328933477
17586,5.26
17587,6.4975
17588,6.80803834601
17589,5.3625
17590,3.3
17591,6.6
17592,3.505
17593,7.47212519647
17594,4.3525
17595,5.87817351079
17596,4.135
17597,5.55593301435
17598,6.16954714397
17599,5.0725
17600,6.419875
17601,6.495
17602,6.42664908691
17603,6.7346875
17604,6.27
17605,7.35405020242
17606,2.9275
17607,5.49490909091
17608,5.3846875
17609,7.00558333333
17610,4.73
17611,4.72
17612,3.135
17613,3.2825
17614,2.0575
17615,5.5775
17616,7.135
17617,1.6025
17618,2.515
17619,4.875
17620,6.19
17621,6.33404761905
17622,3.5825
17623,4.79
17624,5.9475
17625,3.29
17626,2.8575
17627,7.5854310751
17628,4.08
17629,5.84
17630,7.30614076258
17631,4.6425
17632,4.2975
17633,4.9425
17634,3.0375
17635,7.48370340575
17636,6.44
17637,6.18232413864
17638,7.07151344664
17639,3.8125
17640,2.73
17641,3.93
17642,6.96737758717
17643,7.05498327759
17644,1.8325
17645,6.73574074074
17646,5.065
17647,5.2575
17648,6.42735981308
17649,2.6325
17650,5.9275
17651,6.64102646653
17652,5.5274375
17653,4.27
17654,4.48
17655,7.54168963241
17656,4.835
17657,5.7525
17658,6.71346033272
17659,7.50897384869
17660,6.23080620786
17661,3.8575
17662,4.22
17663,4.635
17664,2.76
17665,3.1275
17666,3.9225
17667,7.21227210051
17668,7.1625
17669,4.3925
17670,7.8351473735
17671,4.45
17672,7.30744143955
17673,6.44
17674,7.17093743741
17675,3.0425
17676,6.2175
17677,6.9958706642
17678,6.595
17679,5.4278125
17680,6.34465625
17681,4.2175
17682,5.47235990252
17683,4.73958333333
17684,7.19145479033
17685,5.54666666667
17686,5.79
17687,3.7525
17688,5.395
17689,6.34
17690,5.645
17691,6.38
17692,4.4609375
17693,6.245
17694,6.96059774796
17695,5.9075
17696,5.4025
17697,7.52472578165
17698,5.16764227642
17699,3.75
17700,6.42432465091
17701,7.64874851088
17702,5.57199310515
17703,7.62524634014
17704,5.65704349582
17705,6.48
17706,4.4525
17707,5.5575
17708,5.34
17709,4.865
17710,3.99
17711,5.2925
17712,2.7625
17713,7.5200805144
17714,6.11427483974
17715,2.7725
17716,5.85254032258
17717,6.0305429181
17718,2.5425
17719,2.9475
17720,5.58
17721,5.8625
17722,5.3275
17723,5.3271875
17724,6.48922569426
17725,5.79718085106
17726,7.82029562804
17727,7.67948466677
17728,7.54255571034
17729,4.645
17730,6.255
17731,7.82068651239
17732,7.8206097068
17733,6.67458333333
17734,6.76948832568
17735,7.54654223791
17736,6.24540557031
17737,4.09
17738,6.8875
17739,4.1875
17740,6.57166692194
17741,4.64
17742,5.515
17743,2.19
17744,4.78
17745,5.78
17746,7.26123618507
17747,3.9175
17748,7.82191170824
17749,7.2875
17750,6.88592896155
17751,6.215
17752,4.655
17753,6.62666919192
17754,3.1025
17755,7.6662047336
17756,5.65
17757,6.24904945371
17758,4.7875
17759,2.59
17760,3.895
17761,6.285
17762,7.72072398383
17763,7.35979157194
17764,6.00275
17765,7.1225
17766,6.82136156351
17767,2.21
17768,5.8436938266
17769,5.98739126387
17770,7.52285218835
17771,6.10518520825
17772,3.735
17773,4.51
17774,5.79064494916
17775,4.0925
17776,6.33488970588
17777,4.8375
17778,4.9275
17779,5.56
17780,4.6025
17781,4.7275
17782,3.47
17783,3.1675
17784,7.57120946661
17785,4.5725
17786,7.41646744168
17787,5.69072607704
17788,6.90689601494
17789,5.40992857143
17790,5.285
17791,7.39191984791
17792,2.68
17793,6.60238461538
17794,5.8225
17795,7.64315511025
17796,2.495
17797,4.4375
17798,6.84737517867
17799,4.9975
17800,6.72534523631
17801,4.4125
17802,5.4995
17803,4.77
17804,5.27
17805,2.875
17806,4.99
17807,6.01828125
17808,5.445
17809,7.72618859017
17810,7.06205574994
